date,open,high,low,close,volume,amount,turnover_pct,chg_pct,ma5,ma20,ema12,ema26,diff,dea,macd,rsi14,bb_upper,bb_mid,bb_lower,bb_width
2023-11-08,16.03807425,16.2308817,15.78099765,15.9153786,7836357,214244037.2,1.6171,0.0,15.338124780000001,15.1841709525,15.295081014758413,15.322747468794777,-0.0277,-0.1697,0.2841,56.59,16.2065,15.1842,14.1619,0.1347
2023-11-09,15.9036933,15.97964775,15.658302,15.74594175,5333942,143944334.33,1.1007,-1.0646,15.64194258,15.190890000000001,15.364444204795578,15.354095193328497,0.0103,-0.1337,0.2881,54.5,16.226,15.1909,14.1558,0.1363
2023-11-10,15.74594175,15.7634697,15.541449,15.66414465,4819762,129083121.05,0.9946,-0.5195,15.83591856,15.191474265,15.410551965596259,15.37706181974861,0.0335,-0.1003,0.2675,53.48,16.2277,15.1915,14.1553,0.1364
2023-11-13,15.71088585,16.0205463,15.59403285,15.8335815,4806678,130208109.63,0.9919,1.0817,15.81488502,15.215136997500002,15.475633432427603,15.410878092359823,0.0648,-0.0673,0.264,55.35,16.2867,15.2151,14.1436,0.1409
2023-11-14,15.76931235,15.8452668,15.541449,15.58234755,6238751,167279381.57,1.2874,-1.5867,15.748278809999999,15.232080682499998,15.492050988977201,15.423579533666503,0.0685,-0.0401,0.2172,52.0,16.3155,15.2321,14.1486,0.1423
2023-11-15,15.7167285,16.0205463,15.5998755,15.658302,7035175,189757489.35,1.4518,0.4874,15.696863490000002,15.251069295000002,15.517628067596094,15.440966383024541,0.0767,-0.0168,0.1868,52.93,16.3503,15.2511,14.1518,0.1442
2023-11-16,15.61740345,15.74594175,15.4129107,15.4596519,6070460,161227133.65,1.2527,-1.2687,15.63960552,15.274439895,15.508708657196696,15.442350495393095,0.0664,-0.0001,0.133,50.2,16.3705,15.2744,14.1783,0.1435
2023-11-17,15.37201215,16.0672875,15.31358565,15.83942415,9036350,243910563.0,1.8648,2.4565,15.674661420000001,15.280574677500002,15.55958796378182,15.47176335869731,0.0878,0.0175,0.1407,54.98,16.3878,15.2806,14.1733,0.1449
2023-11-20,16.00301835,16.02638895,15.6349314,15.88616535,6617391,179007956.85,1.3656,0.2951,15.685178190000002,15.3477651525,15.609830638584617,15.502459802497508,0.1074,0.0354,0.1439,55.55,16.4305,15.3478,14.265,0.1411
2023-11-21,15.9971757,16.2075111,15.74594175,15.7868403,9654940,263793907.19,1.9924,-0.6252,15.726076740000002,15.406775917500003,15.637062894186982,15.52352502453473,0.1135,0.0511,0.125,54.0,16.4494,15.4068,14.3641,0.1353
2023-11-22,15.7167285,15.97964775,15.658302,15.658302,6394326,172994224.78,1.3195,-0.8142,15.72607674,15.456438442500001,15.640330448927447,15.533508504198824,0.1068,0.0622,0.0892,51.97,16.4463,15.4564,14.4666,0.1281
2023-11-23,15.5998755,16.11987135,15.54729165,16.1140287,9462527,257424322.42,1.9527,2.9104,15.8569521,15.502887510000003,15.71320710293861,15.576510000184097,0.1367,0.0771,0.1192,57.99,16.5241,15.5029,14.4816,0.1317
2023-11-24,16.1140287,16.11987135,15.53560635,15.57066225,8460534,227370546.18,1.7459,-3.372,15.80319972,15.522168255,15.691277125563438,15.576076833503794,0.1152,0.0847,0.0609,49.95,16.5332,15.5222,14.5111,0.1303
2023-11-27,15.57066225,15.8452668,15.4129107,15.6933579,4003003,106822045.37,0.8261,0.788,15.76463823,15.531224362499998,15.691597244707525,15.58476431991092,0.1068,0.0891,0.0354,51.58,16.545,15.5312,14.5175,0.1305
2023-11-28,15.658302,15.7868403,15.424596,15.53560635,4299711,114529982.52,0.8873,-1.0052,15.71439144,15.56014548,15.667598645521753,15.581122988806408,0.0865,0.0886,-0.0043,49.36,16.5392,15.5601,14.5811,0.1258
2023-11-29,16.0672875,16.4996436,15.72257115,15.8335815,15697075,432273160.45,3.2393,1.918,15.74944734,15.6276280875,15.693134469287637,15.599823619265193,0.0933,0.0896,0.0075,53.45,16.4782,15.6276,14.777,0.1089
2023-11-30,16.04975955,16.14324195,15.7167285,16.0556022,9221905,251575740.79,1.9031,1.4022,15.737762040000002,15.719065559999999,15.748898735551077,15.63358499561592,0.1153,0.0947,0.0412,56.28,16.2973,15.7191,15.1409,0.0736
2023-12-01,15.95627715,15.96796245,15.6115608,15.9504345,5988754,162011568.51,1.2359,-0.655,15.813716490000001,15.7818740475,15.779904237773987,15.657055329273998,0.1228,0.1003,0.045,54.58,16.1271,15.7819,15.4366,0.0438
2023-12-04,15.775155,15.9971757,15.61740345,15.7517844,5712156,153936827.21,1.1788,-1.2454,15.82540179,15.7725258075,15.775578108885682,15.664072297475924,0.1115,0.1026,0.0179,51.43,16.1103,15.7725,15.4348,0.0428
2023-12-05,15.775155,15.81605355,15.1090929,15.1090929,7663550,200434341.59,1.5815,-4.0801,15.7400991,15.7322115225,15.67304192290327,15.622962712477708,0.0501,0.0921,-0.084,42.82,16.1699,15.7322,15.2946,0.0556
2023-12-06,14.97471195,15.43043865,14.9104428,15.3661695,4697224,122614896.91,0.9693,1.7015,15.646616700000001,15.704751067500002,15.62583078091815,15.603940993034914,0.0219,0.078,-0.1123,46.67,16.1615,15.7048,15.248,0.0582
2023-12-07,15.31358565,15.37201215,14.9922399,15.1441488,4882605,126805418.09,1.0076,-1.4449,15.464326019999998,15.674661419999998,15.551725860776898,15.569882312069364,-0.0182,0.0588,-0.1539,43.92,16.1919,15.6747,15.1575,0.066
2023-12-08,15.1324635,15.48886515,15.0857223,15.2843724,6041911,158291756.89,1.2468,0.9259,15.3311136,15.6556728075,15.510594559118914,15.548733429693856,-0.0381,0.0394,-0.1551,46.08,16.2002,15.6557,15.1112,0.0696
2023-12-11,15.2960577,15.51223575,14.957184,15.39538275,6163901,160698362.95,1.272,0.7263,15.259833270000001,15.633762869999998,15.492869665408312,15.537374120086904,-0.0445,0.0226,-0.1343,47.79,16.1831,15.6338,15.0844,0.0703
2023-12-12,15.27852975,15.36032685,15.1792047,15.2726871,3647994,95201770.22,0.7528,-0.797,15.292552109999999,15.6182798475,15.458995424576264,15.51776767415454,-0.0588,0.0063,-0.1302,46.05,16.1896,15.6183,15.047,0.0732
2023-12-13,15.2493165,15.4012254,15.04482375,15.2142606,3453122,89990188.72,0.7126,-0.3826,15.26217033,15.5960777775,15.421343913102993,15.495285668661609,-0.0739,-0.0097,-0.1285,45.21,16.1934,15.5961,14.9988,0.0766
2023-12-14,15.22010325,15.39538275,14.9104428,15.02145315,4325211,111843759.91,0.8926,-1.2673,15.2376312,15.574167839999998,15.359822257240994,15.460186963575564,-0.1004,-0.0278,-0.145,42.44,16.22,15.5742,14.9283,0.0829
2023-12-15,14.97471195,15.1558341,14.81111775,14.88122955,3560883,91274947.42,0.7348,-0.9335,15.15700263,15.526258109999997,15.286192609973149,15.417301229236635,-0.1311,-0.0485,-0.1652,40.5,16.2262,15.5263,14.8263,0.0902
2023-12-18,14.8052751,14.92797075,14.5131426,14.55404115,4390418,110133092.88,0.906,-2.1987,14.988734310000002,15.4596519,15.173553923823434,15.353356038182069,-0.1798,-0.0748,-0.2101,36.32,16.2567,15.4597,14.6626,0.1031
2023-12-19,14.5715691,14.7819045,14.44887345,14.63583825,3413082,85452988.86,0.7043,0.562,14.86136454,15.402101797499999,15.090828435542907,15.300206572390804,-0.2094,-0.1017,-0.2154,38.04,16.2602,15.4021,14.544,0.1114
2023-12-20,14.7001074,14.723478,14.372919,14.39044695,4234360,105333023.88,0.8738,-1.6766,14.696601809999999,15.338709044999998,14.983077437767074,15.232816970732227,-0.2497,-0.1313,-0.2369,34.99,16.2936,15.3387,14.3838,0.1245
2023-12-21,14.32033515,14.91628545,14.28527925,14.74100595,4880550,121943983.16,1.0072,2.4361,14.64051237,15.270057907499998,14.945835670418294,15.19638652475206,-0.2506,-0.1551,-0.1908,42.13,16.1889,15.2701,14.3512,0.1203
2023-12-22,14.75269125,15.2843724,14.5949397,14.9688693,7153646,183526967.51,1.4762,1.5458,14.658040320000001,15.239968260000001,14.949379305738557,15.17953339699265,-0.2302,-0.1701,-0.12,46.27,16.1569,15.24,14.3231,0.1203
2023-12-25,14.95134135,15.2493165,14.76437655,15.17336205,4107642,105909044.84,0.8477,1.3661,14.7819045,15.2139684675,14.983838189471086,15.17907626017838,-0.1952,-0.1752,-0.0401,49.74,16.1071,15.214,14.3208,0.1174
2023-12-26,15.12662085,15.2843724,14.91628545,15.19089,4850236,125478818.58,1.0009,0.1155,14.89291485,15.196732649999998,15.015692314167843,15.179951352017017,-0.1643,-0.173,0.0174,50.04,16.0776,15.1967,14.3158,0.1159
2023-12-27,15.0623517,15.658302,15.05650905,15.52392105,6438569,170373040.4,1.3287,2.1923,15.11960967,15.1812496275,15.093881350449713,15.205430588904647,-0.1115,-0.1607,0.0983,55.44,16.027,15.1812,14.3355,0.1114
2023-12-28,15.46549455,16.1140287,15.4596519,15.9621198,9131325,247727837.99,1.8844,2.8227,15.36383244,15.1765755075,15.227456496534373,15.261481641578378,-0.034,-0.1354,0.2027,61.36,16.0038,15.1766,14.3494,0.109
2023-12-29,15.9621198,16.22503905,15.89785065,16.0556022,7244262,199208613.95,1.4949,0.5857,15.581179020000002,15.181833892499998,15.354863527836777,15.320305386646647,0.0346,-0.1014,0.2719,62.51,16.0297,15.1818,14.3339,0.1117
2024-01-02,16.0789728,16.3944759,15.92122125,16.125714,6919617,192459757.49,1.4279,0.4367,15.77164941,15.200530372500001,15.47345590816958,15.37996528393208,0.0935,-0.0624,0.3118,63.38,16.112,15.2005,14.2891,0.1199
2024-01-03,16.125714,16.3009935,15.64077405,15.82773885,6359517,173084367.25,1.3124,-1.8478,15.89901918,15.23646267,15.527960976143492,15.413133696233407,0.1148,-0.027,0.2836,57.26,16.1865,15.2365,14.2864,0.1247
2024-01-04,15.85110945,15.85110945,15.4596519,15.58234755,4081204,108731325.16,0.8422,-1.5504,15.910704479999998,15.2472715725,15.536328141352186,15.425668055771673,0.1107,0.0006,0.2202,52.74,16.2078,15.2473,14.2867,0.126
2024-01-05,15.5881902,15.61740345,14.9805546,15.07987965,4838019,126200867.08,0.9984,-3.2246,15.73425645,15.244058115000001,15.466105296528772,15.400054099788587,0.0661,0.0137,0.1048,44.92,16.2064,15.2441,14.2817,0.1263
2024-01-08,15.07987965,15.0974076,14.6299956,14.67089415,3820041,96712073.79,0.7883,-2.7121,15.45731484,15.2133842025,15.34376512013973,15.3460422516561,-0.0023,0.0105,-0.0255,39.75,16.2072,15.2134,14.2195,0.1307
2024-01-09,14.7001074,15.46549455,14.7001074,14.9922399,7096204,182737151.36,1.4644,2.1904,15.230620019999998,15.193227060000002,15.28968431704131,15.319834670051945,-0.0302,0.0023,-0.065,45.1,16.1879,15.1932,14.1986,0.1309
2024-01-10,14.9221281,15.41875335,14.72932065,14.97471195,4851580,125184501.08,1.0012,-0.1169,15.06001464,15.1783283025,15.241227029804184,15.294270024122172,-0.053,-0.0087,-0.0886,44.86,16.1767,15.1783,14.18,0.1315
2024-01-11,14.9688693,15.23178855,14.79943245,15.1792047,4867459,125337915.28,1.0045,1.3656,14.979386069999999,15.176575507499999,15.231685132911233,15.285746666779788,-0.0541,-0.0178,-0.0725,48.23,16.1748,15.1766,14.1784,0.1315
2024-01-12,15.17336205,15.3661695,14.93965605,15.0974076,3784562,98241766.07,0.781,-0.5389,14.982891660000002,15.18037323,15.211027050924889,15.2717956247961,-0.0608,-0.0264,-0.0688,47.0,16.1768,15.1804,14.184,0.1313
2024-01-15,14.99808255,14.99808255,14.6299956,14.67089415,5612423,141998587.48,1.1582,-2.8251,14.982891660000002,15.16985646,15.12792968155183,15.227284404440834,-0.0994,-0.041,-0.1167,41.08,16.183,15.1699,14.1568,0.1336
2024-01-16,14.7585339,15.1675194,14.63583825,14.92797075,4394596,112174922.07,0.9048,1.7523,14.97003783,15.18855294,15.097166769005394,15.205113022630401,-0.1079,-0.0544,-0.1071,45.53,16.1688,15.1886,14.2083,0.1291
2024-01-17,14.91628545,14.9688693,14.4313455,14.46055875,4549573,113668539.66,0.9367,-3.1311,14.867207189999998,15.179788965,14.999227073773795,15.149960854287409,-0.1507,-0.0736,-0.1542,39.66,16.1825,15.1798,14.1771,0.1321
2024-01-18,14.4547161,14.55404115,14.0807865,14.5481985,4863512,119493935.17,1.0014,0.6061,14.741005949999998,15.1876765425,14.92983806242398,15.105385865080935,-0.1755,-0.094,-0.163,41.19,16.1676,15.1877,14.2077,0.129
2024-01-19,14.5131426,14.89291485,14.4079749,14.68257945,4874332,122889325.24,1.0036,0.9237,14.658040320000001,15.184755217500001,14.891798275897216,15.074066871371237,-0.1823,-0.1117,-0.1412,43.56,16.1704,15.1848,14.1991,0.1298
2024-01-22,14.5481985,14.75269125,14.2911219,14.4196602,5164364,128210748.66,1.0633,-1.7907,14.60779353,15.157294762499998,14.819161648836106,15.025592303121515,-0.2064,-0.1306,-0.1516,40.16,16.1947,15.1573,14.1199,0.1369
2024-01-23,14.32033515,14.71763535,14.2093248,14.55404115,4684459,116504501.97,0.9645,0.9319,14.533007610000002,15.126328717499998,14.778373879784397,14.990662588075477,-0.2123,-0.147,-0.1307,42.62,16.1964,15.1263,14.0563,0.1415
2024-01-24,14.56572645,14.72932065,14.256066,14.606625,4442265,110131547.3,0.9146,0.3613,14.56222086,15.0971154675,14.751950975202181,14.962215359329145,-0.2103,-0.1596,-0.1013,43.6,16.1902,15.0971,14.004,0.1448
2024-01-25,14.489772,14.81111775,14.3612337,14.7819045,5665791,142008404.99,1.1666,1.2,14.60896206,15.06001464,14.756559209786461,14.948858999378837,-0.1923,-0.1662,-0.0523,46.86,16.143,15.06,13.9771,0.1438
2024-01-26,14.70595005,14.7468486,14.26190865,14.42550285,4370983,108294136.63,0.9,-2.4111,14.557546740000001,14.983183792499997,14.705627462127005,14.910091877202627,-0.2045,-0.1738,-0.0613,41.6,16.0161,14.9832,13.9503,0.1379
2024-01-29,14.35539105,14.3962896,12.9823683,12.98821095,10177406,235155070.57,2.0955,-9.9635,14.27125689,14.82981423,14.44140953718439,14.76773032703947,-0.3263,-0.2043,-0.244,27.97,16.0703,14.8298,13.5893,0.1673
2024-01-30,12.7954035,12.85967265,11.77293975,11.9423766,17612233,367694561.43,3.6263,-8.0522,13.74892398,14.620647360000001,14.056942931463714,14.558444865777286,-0.5015,-0.2638,-0.4755,22.25,16.2624,14.6206,12.9789,0.2246
2024-01-31,11.8722648,11.93653395,11.20036005,11.217888,13942089,275869223.28,2.8706,-6.0665,13.07117658,14.3901548175,13.620165249700067,14.310996209053043,-0.6908,-0.3492,-0.6833,19.31,16.5132,14.3902,12.2671,0.2951
2024-02-01,11.217888,11.32889835,10.750476,10.867329,16965982,318227144.87,3.4932,-3.125,12.28826148,14.154403890000001,13.196651980515442,14.055909749123188,-0.8593,-0.4512,-0.8161,18.06,16.7005,14.1544,11.6083,0.3598
2024-02-02,11.0426085,11.6502441,10.7738466,11.10687765,17523909,338960991.64,3.6081,2.2043,11.62453644,13.95575379,12.87514823735922,13.837462926965916,-0.9623,-0.5534,-0.8178,21.77,16.7861,13.9558,11.1254,0.4056
2024-02-05,11.101035,11.1127203,9.99677415,10.49924205,15185930,272111133.77,3.1267,-5.4708,11.12674266,13.747171185,12.509624208534724,13.590187306449923,-1.0806,-0.6588,-0.8434,19.38,16.929,13.7472,10.5653,0.4629
2024-02-06,10.31227725,11.334741,10.00845945,11.1711468,16015371,295171686.62,3.2975,6.3996,10.972496699999999,13.55611653,12.30370460722169,13.410999120786967,-1.1073,-0.7485,-0.7175,28.72,16.872,13.5561,10.2402,0.4892
2024-02-07,11.2062027,11.72619855,11.1594615,11.5918176,13202391,260433437.82,2.7183,3.7657,11.04728262,13.386971812500002,12.194183529187583,13.276244934062007,-1.0821,-0.8152,-0.5336,33.89,16.7411,13.387,10.0329,0.5011
2024-02-08,11.72619855,12.7486623,11.7086706,12.7486623,8979499,192181220.95,1.8488,9.9798,11.42354928,13.265444692500001,12.279487955466417,13.237164738946301,-0.9577,-0.8437,-0.2279,45.58,16.5258,13.2654,10.0051,0.4916
2024-02-19,13.438095,13.80618195,12.97652565,13.204389,15312023,349702664.58,3.1527,3.5747,11.843051550000002,13.1707937625,12.421780423856198,13.234736906431761,-0.813,-0.8376,0.0492,49.37,16.321,13.1708,10.0206,0.4784
2024-02-20,13.19854635,13.66595835,12.7954035,13.554948,11059408,250757171.28,2.2771,2.6549,12.45419274,13.114996455,12.596113897109092,13.258456246696074,-0.6623,-0.8025,0.2804,52.14,16.1957,13.115,10.0343,0.4698
2024-02-21,13.23360225,13.8003393,13.204389,13.33876995,8960714,207157369.14,1.845,-1.5948,12.88771737,13.035536415000001,12.710368674476923,13.264405409903773,-0.554,-0.7528,0.3976,50.31,16.0051,13.0355,10.066,0.4556
2024-02-22,13.9989894,14.3144925,13.8821364,14.16842625,13265418,319957500.86,2.7313,6.2199,13.4030391,13.02092979,12.934685224557395,13.331369916577568,-0.3967,-0.6816,0.5698,56.59,15.9651,13.0209,10.0768,0.4522
2024-02-23,14.0574159,14.44887345,14.02236,14.3846043,11432401,279183706.64,2.3539,1.5258,13.730227500000002,13.01275008,13.157749697702412,13.409387278312565,-0.2516,-0.5956,0.6879,58.08,15.9407,13.0128,10.0848,0.45
2024-02-26,14.34370575,15.0974076,14.23853805,14.7819045,10758173,271461828.74,2.2151,2.762,14.045730599999999,13.017716332499997,13.407619667286657,13.511055220659781,-0.1034,-0.4972,0.7875,60.74,15.9573,13.0177,10.0781,0.4516
2024-02-27,14.57741175,15.9504345,14.4780867,15.8803227,17481164,457106815.75,3.5993,7.4308,14.510805540000002,13.0907494575,13.788035518473325,13.686556515425723,0.1015,-0.3774,0.9578,66.99,16.2317,13.0907,9.9498,0.4799
2024-02-28,15.7167285,15.9504345,14.4780867,14.48392935,17241467,449059279.94,3.5499,-8.7932,14.73983742,13.087243867499998,13.895096107938969,13.745621169838632,0.1495,-0.2721,0.8431,55.01,16.2218,13.0872,9.9527,0.479
2024-02-29,14.32033515,15.1324635,14.26190865,15.1090929,13804545,350469364.48,2.8423,4.3163,14.92797075,13.112367262500001,14.081864845179128,13.84661907577651,0.2352,-0.1706,0.8117,58.58,16.3028,13.1124,9.9219,0.4866
2024-03-01,14.9221281,16.06144485,14.9221281,15.78099765,18837119,503706487.71,3.8785,4.447,15.20724942,13.16232192,14.343269892074646,13.989906377570843,0.3534,-0.0658,0.8383,62.06,16.4843,13.1623,9.8403,0.5048
2024-03-04,17.35851315,17.35851315,16.92615705,17.35851315,30347634,898826990.24,6.2484,9.9963,15.722571149999998,13.308972434999998,14.807153470217008,14.239432805158188,0.5677,0.0609,1.0136,68.72,17.0709,13.309,9.547,0.5653
2024-03-05,17.1189645,18.64389615,16.8735732,17.7032295,41544383,1283165886.18,8.5538,1.9859,16.08715251,13.5447233625,15.252703628645161,14.496010338109434,0.7567,0.2001,1.1133,69.96,17.7603,13.5447,9.3291,0.6225
2024-03-06,17.2007616,17.878509,17.10143655,17.5045794,20454378,609924253.32,4.2115,-1.1221,16.69128252,13.8228335025,15.599146055007445,14.718867305656882,0.8803,0.3361,1.0884,68.28,18.3044,13.8228,9.3413,0.6484
2024-03-07,17.69738685,18.1005297,17.2825587,17.3760411,17486329,528558863.95,3.6003,-0.7343,17.14467216,14.130741157500001,15.872514523467839,14.915694994126742,0.9568,0.4602,0.9931,67.15,18.6995,14.1307,9.562,0.6466
2024-03-08,17.52210735,18.69648,17.294244,18.4978299,27307053,845504594.37,5.6224,6.456,17.68803861,14.512266202500001,16.276409196780477,15.181038320487723,1.0954,0.5873,1.0162,71.55,19.2,14.5123,9.8245,0.646
2024-03-11,17.9836767,19.7131011,17.67401625,19.36838475,25683765,809081663.49,5.2882,4.7063,18.09001293,14.9253415575,16.752097743429633,15.491212130081223,1.2609,0.722,1.0778,74.42,19.7926,14.9253,10.0581,0.6522
2024-03-12,19.92927915,20.24478225,18.65558145,19.0236684,27549884,913303843.97,5.6724,-1.7798,18.35410071,15.351562874999999,17.101570152132766,15.752875557482614,1.3487,0.8473,1.0027,71.35,20.0849,15.3516,10.6182,0.6167
2024-03-13,19.14636405,19.9000659,18.88928745,19.21647585,21950386,729729171.0,4.5195,1.0135,18.696479999999998,15.7538293275,17.426940259496956,16.009438542113532,1.4175,0.9614,0.9123,72.05,20.3635,15.7538,11.1441,0.5852
2024-03-14,18.4277181,19.4910804,18.229068,19.01782575,18852043,608423849.71,3.8815,-1.0337,19.02483693,16.125129734999998,17.6716918734205,16.23228203899401,1.4394,1.057,0.7649,70.16,20.5256,16.1251,11.7247,0.5458
2024-03-15,18.8600742,19.85916735,18.5212005,19.77737025,18410177,609903015.96,3.7906,3.9939,19.280745,16.476565132500003,17.99564239289427,16.494881165735194,1.5008,1.1457,0.7101,73.06,20.8649,16.4766,12.0882,0.5327
2024-03-18,19.83579675,20.8582605,19.48523775,20.682981,24015993,827029313.0,4.9448,4.579,19.54366425,16.8504947325,18.409079101679765,16.805110783088143,1.604,1.2374,0.7332,76.05,21.3333,16.8505,12.3677,0.5321
2024-03-19,20.098716,20.2739955,19.19310525,19.40344065,27490949,920680968.81,5.6603,-6.1864,19.6196187,17.142919365,18.56205780142134,16.997579662118653,1.5645,1.3028,0.5234,65.07,21.4886,17.1429,12.7972,0.507
2024-03-20,19.2223185,19.5728775,18.88928745,19.36838475,17115141,563455742.89,3.5239,-0.1807,19.650000480000003,17.444400105,18.68610810120267,17.17319485381357,1.5129,1.3448,0.3362,64.79,21.5209,17.4444,13.3679,0.4674
2024-03-21,19.1755773,19.35669945,18.77243445,18.813333,18129823,590112580.31,3.7328,-2.8658,19.60910193,17.6766454425,18.705681162556104,17.2946865683459,1.411,1.3581,0.1059,60.42,21.5016,17.6766,13.8517,0.4328
2024-03-22,18.7782771,19.2690597,18.69648,18.97108455,14849858,482644020.16,3.0575,0.8385,19.44784479,17.905969455,18.746512452932087,17.418864196616575,1.3276,1.352,-0.0487,61.22,21.4539,17.906,14.358,0.3963
2024-03-25,18.93602865,19.14636405,18.26996655,18.2874945,13502210,431637488.28,2.78,-3.6033,18.968747490000002,18.081248955,18.67589430632715,17.483207182052382,1.1927,1.3201,-0.2549,55.94,21.3281,18.0812,14.8344,0.3591
2024-03-26,18.2056974,18.60884025,18.112215,18.2524386,10226151,321138365.78,2.1055,-0.1917,18.73854708,18.19985475,18.61074727458451,17.540187287085537,1.0706,1.2702,-0.3993,55.67,21.2858,18.1999,15.114,0.3391
2024-03-27,18.112215,18.18816945,17.34682785,17.37019845,13401805,405614972.19,2.7594,-4.8335,18.33890982,18.344168205,18.419893609263816,17.5275955213755,0.8923,1.1946,-0.6047,49.33,20.9548,18.3442,15.7335,0.2846
2024-03-28,17.40525435,18.24659595,17.40525435,17.8083972,13582440,414555841.61,2.7966,2.5227,18.13792266,18.47913342,18.325817238607847,17.548395645718053,0.7774,1.1112,-0.6675,52.24,20.6487,18.4791,16.3096,0.2348
2024-03-29,17.74412805,17.7967119,17.3760411,17.5396353,10160058,304898809.6,2.0919,-1.5092,17.85163281,18.5670653025,18.204866171129716,17.547746731220418,0.6571,1.0204,-0.7265,50.33,20.41,18.5671,16.7241,0.1985
2024-04-01,17.54547795,18.1706415,17.54547795,18.15311355,10377180,318924428.28,2.1366,3.4977,17.824756620000002,18.606795322500002,18.196904229417452,17.592588717796684,0.6043,0.9372,-0.6657,54.43,20.3767,18.6068,16.8369,0.1902
2024-04-02,18.05963115,18.4043475,17.8551384,17.995362,11244288,348615989.7,2.3151,-0.869,17.773341300000002,18.6214019475,18.165897732584,17.622423775737673,0.5435,0.8584,-0.6299,53.21,20.3658,18.6214,16.877,0.1874
2024-04-03,17.69738685,17.8200825,17.0488527,17.24166015,15653953,463442098.83,3.2231,-4.1883,17.74763364,18.608255985,18.023707335263385,17.594219062720068,0.4295,0.7726,-0.6863,47.73,20.3897,18.6083,16.8268,0.1915
2024-04-08,17.1423351,17.4578382,16.9553703,17.14817775,8547826,252150684.42,1.76,-0.5422,17.615589749999998,18.5968628175,17.889010475992094,17.561178965481545,0.3278,0.6837,-0.7117,47.08,20.4123,18.5969,16.7814,0.1952
2024-04-09,17.13649245,17.34682785,16.90278645,17.22997485,6986451,204843211.07,1.4385,0.477,17.55365766,18.533470065,17.78762037968562,17.536645327297727,0.251,0.5971,-0.6923,47.75,20.4443,18.5335,16.6226,0.2062
2024-04-10,17.2241322,17.2358175,16.6632378,16.93784235,8620313,248738140.82,1.7749,-1.6955,17.31060342,18.411942945,17.656885298195526,17.492289551201598,0.1646,0.5106,-0.6921,45.54,20.4025,18.4119,16.4214,0.2162
2024-04-11,16.9319997,17.11312185,16.6515525,16.73919225,7085481,204541565.63,1.4589,-1.1728,17.05936947,18.297719137500003,17.51570175231929,17.436504565927407,0.0792,0.4243,-0.6903,44.05,20.3941,18.2977,16.2014,0.2291
2024-04-12,16.7684055,17.20660425,16.7684055,16.94952765,10733327,311742617.85,2.2099,1.2565,17.00094297,18.1843717275,17.42859804427017,17.40043220178464,0.0282,0.3451,-0.6339,46.06,20.3146,18.1844,16.0541,0.2343
2024-04-15,16.826832,17.3292999,16.709979,17.0021115,11047220,321884751.16,2.2746,0.3102,16.97172972,18.083586015,17.362984729767067,17.370926964615407,-0.0079,0.2745,-0.5649,46.58,20.2372,18.0836,15.93,0.2382
2024-04-16,16.6866084,16.7567202,16.1140287,16.1724552,17055069,478835635.59,3.5251,-4.8797,16.76022579,17.903340262500002,17.179826340572134,17.2821512783476,-0.1023,0.1991,-0.6029,40.04,20.0632,17.9033,15.7435,0.2413
2024-04-17,16.35942,17.31177195,16.35942,17.26503075,17231827,500027641.98,3.5617,6.7558,16.825663470000002,17.73244275,17.192934711253343,17.280883091062595,-0.0879,0.1417,-0.4593,50.0,19.4886,17.7324,15.9763,0.1981
2024-04-18,17.2007616,18.00120465,16.83267465,17.761656,17346838,521097319.09,3.5854,2.8765,17.030156220000002,17.6503535175,17.280430294137446,17.316495899132033,-0.0361,0.1062,-0.2845,53.76,19.2312,17.6504,16.0696,0.1791
2024-04-19,17.761656,18.10637235,17.4578382,17.8317678,12805483,388760234.93,2.6468,0.3947,17.20660425,17.57352267,17.36525144888553,17.354664188085216,0.0106,0.087,-0.1529,54.28,18.9489,17.5735,16.1982,0.1565
2024-04-22,16.943685,17.7382854,16.58728335,17.61558975,14751958,434735493.91,3.0491,-1.2123,17.329299900000002,17.5136355075,17.40376503367237,17.373992007486315,0.0298,0.0756,-0.0916,52.32,18.7667,17.5136,16.2606,0.1431
2024-04-23,18.0421032,18.6847947,17.9369355,18.38681955,20459392,643624967.65,4.2288,4.3781,17.77217277,17.4844222575,17.55500419003047,17.449016269894738,0.106,0.0817,0.0486,58.13,18.6221,17.4844,16.3467,0.1301
2024-04-24,18.62052555,18.69063735,18.11805765,18.5913123,13263206,418815661.38,2.7414,1.1122,18.03742908,17.4996131475,17.714436206948857,17.533630790643276,0.1808,0.1015,0.1586,59.54,18.6869,17.4996,16.3124,0.1357
2024-04-25,18.6146829,19.2223185,18.579627,18.94771395,15368908,499620643.95,3.1766,1.917,18.274640670000004,17.534376915000003,17.90417124434134,17.638377691336366,0.2658,0.1344,0.2629,61.95,18.8423,17.5344,16.2264,0.1492
2024-04-26,19.21647585,20.06950275,19.0937802,19.748157,17203450,577864678.46,3.5558,4.2245,18.65791851,17.653274842500004,18.187861360596518,17.794657640126267,0.3932,0.1861,0.4142,66.73,19.2747,17.6533,16.0319,0.1837
2024-04-29,19.74231435,20.0870307,19.54366425,19.68388785,14468796,489275850.95,2.9906,-0.3254,19.07157813,17.747049375,18.418019282043208,17.934600618635432,0.4834,0.2456,0.4757,66.01,19.5947,17.747,15.8994,0.2082
