date,股票代码,open,close,high,low,volume,amount,amplitude_pct,chg_pct,chg_amt,turnover_pct,ma5,ma20,ema12,ema26,diff,dea,macd,rsi14,bb_upper,bb_mid,bb_lower,bb_width
2021-09-07,002837,10.68,10.3,10.78,10.26,83711,258665530.0,4.87,-3.56,-0.38,3.29,10.854000000000001,10.931000000000001,10.645694395033969,10.217727031753503,0.428,0.6143,-0.3727,51.21,12.3201,10.931,9.5419,0.2542
2021-09-08,002837,10.14,9.89,10.2,9.63,106335,312958064.0,5.53,-3.98,-0.41,4.18,10.58,10.794500000000001,10.529433718874897,10.193450955327318,0.336,0.5586,-0.4453,47.46,12.0198,10.7945,9.5692,0.227
2021-09-09,002837,9.84,9.47,9.87,9.44,95889,274135840.0,4.35,-4.25,-0.42,3.77,10.256,10.6625,10.366443915971066,10.139861995673442,0.2266,0.4922,-0.5313,43.91,11.861,10.6625,9.464,0.2248
2021-09-10,002837,9.58,9.69,9.82,9.32,91439,262391925.0,5.28,2.32,0.22,3.6,10.006,10.561,10.262375621206287,10.106538884882816,0.1558,0.425,-0.5382,46.18,11.7275,10.561,9.3945,0.2209
2021-09-13,002837,9.73,10.0,10.06,9.42,106354,310269264.0,6.6,3.2,0.31,4.19,9.87,10.464,10.222010141020704,10.098647115632238,0.1234,0.3646,-0.4825,49.29,11.4668,10.464,9.4612,0.1917
2021-09-14,002837,9.88,10.16,10.47,9.7,92869,280327520.0,7.7,1.6,0.16,3.65,9.842,10.43,10.21247011932521,10.103191773733553,0.1093,0.3136,-0.4086,50.87,11.4256,10.43,9.4344,0.1909
2021-09-15,002837,10.02,10.39,10.45,9.73,90062,271588272.0,7.09,2.26,0.23,3.54,9.942,10.427499999999998,10.239782408659794,10.124436827531069,0.1153,0.2739,-0.3171,53.13,11.4232,10.4275,9.4318,0.191
2021-09-16,002837,10.4,10.36,10.89,10.29,116184,365234944.0,5.77,-0.29,-0.03,4.57,10.120000000000001,10.416,10.258277422712133,10.141885951417656,0.1164,0.2424,-0.252,52.79,11.4093,10.416,9.4227,0.1907
2021-09-17,002837,10.36,10.51,10.62,10.04,62034,191257881.0,5.6,1.45,0.15,2.44,10.283999999999999,10.3985,10.297003973064113,10.169153658720052,0.1279,0.2195,-0.1833,54.37,11.372,10.3985,9.425,0.1872
2021-09-22,002837,10.08,10.75,10.9,9.93,55330,173696479.0,9.23,2.28,0.24,2.18,10.434000000000001,10.391,10.366695669515787,10.212179313629678,0.1545,0.2065,-0.104,56.86,11.3511,10.391,9.4309,0.1848
2021-09-23,002837,10.69,11.69,11.86,10.64,122294,413408352.0,11.35,8.74,0.94,4.81,10.74,10.436,10.570280951128742,10.321647512620071,0.2486,0.2149,0.0674,64.92,11.5403,10.436,9.3317,0.2116
2021-09-24,002837,11.48,11.15,11.79,11.06,93816,316614000.0,6.24,-4.62,-0.54,3.69,10.892,10.47,10.659468497108936,10.383006956129696,0.2765,0.2272,0.0985,58.19,11.6174,10.47,9.3226,0.2192
2021-09-27,002837,11.25,10.43,11.25,10.26,65779,206286328.0,8.88,-6.46,-0.72,2.59,10.906,10.4405,10.624165651399867,10.386487922342312,0.2377,0.2293,0.0167,50.65,11.5598,10.4405,9.3212,0.2144
2021-09-28,002837,10.52,9.98,10.6,9.87,46550,140556232.0,7.0,-4.31,-0.45,1.83,10.8,10.4455,10.525063243492195,10.35637770587251,0.1687,0.2172,-0.097,46.59,11.5556,10.4455,9.3354,0.2126
2021-09-29,002837,9.94,9.48,10.31,9.42,53553,156606463.0,8.92,-5.01,-0.5,2.11,10.546000000000001,10.4205,10.364284282954934,10.291460838770844,0.0728,0.1883,-0.231,42.51,11.5922,10.4205,9.2488,0.2249
2021-09-30,002837,9.53,10.47,10.47,9.53,65141,197946697.0,9.92,10.44,0.99,2.56,10.302000000000001,10.434500000000002,10.380548239423405,10.304685961824855,0.0759,0.1658,-0.1799,51.56,11.6016,10.4345,9.2674,0.2237
2021-10-08,002837,11.13,10.18,11.13,10.06,55455,171449932.0,10.22,-2.77,-0.29,2.18,10.108,10.3805,10.349694664127496,10.295449964652644,0.0542,0.1435,-0.1785,49.12,11.4882,10.3805,9.2728,0.2134
2021-10-11,002837,10.31,9.83,10.43,9.77,37629,111545458.0,6.48,-3.44,-0.35,1.48,9.988,10.317499999999999,10.269741638877111,10.26097218949319,0.0088,0.1166,-0.2156,46.28,11.3997,10.3175,9.2353,0.2098
2021-10-12,002837,9.91,10.1,10.32,9.56,49781,147936345.0,7.73,2.75,0.27,1.96,10.012,10.2755,10.243627540588324,10.249048323604805,-0.0054,0.0922,-0.1952,48.74,11.3224,10.2755,9.2286,0.2038
2021-10-13,002837,10.05,10.66,10.66,9.7,58862,178936126.0,9.5,5.54,0.56,2.32,10.248,10.2745,10.307684842036275,10.279489188522968,0.0282,0.0794,-0.1024,53.51,11.3199,10.2745,9.2291,0.2035
2021-10-14,002837,10.43,11.77,11.77,10.43,81317,271726368.0,12.57,10.41,1.11,3.2,10.508,10.348,10.532656404799926,10.389897396780526,0.1428,0.0921,0.1014,61.2,11.5802,10.348,9.1158,0.2382
2021-10-15,002837,12.01,11.75,12.22,11.56,124734,437852784.0,5.61,-0.17,-0.02,4.91,10.822,10.440999999999999,10.719940034830707,10.490645737759746,0.2293,0.1195,0.2196,61.01,11.7956,10.441,9.0864,0.2595
2021-10-18,002837,11.8,11.99,12.36,11.66,99364,352256400.0,5.96,2.04,0.24,3.91,11.254000000000001,10.567,10.915333875625981,10.601709016444207,0.3136,0.1583,0.3106,62.56,12.0032,10.567,9.1308,0.2718
2021-10-19,002837,12.53,12.36,13.24,12.01,162675,616596272.0,10.26,3.09,0.37,6.4,11.706,10.7005,11.137590202452753,10.731952793003895,0.4056,0.2078,0.3957,64.88,12.2755,10.7005,9.1255,0.2944
2021-10-20,002837,12.04,12.26,12.77,12.04,121051,443960496.0,5.91,-0.81,-0.1,4.76,12.026,10.8135,11.310268632844636,10.845141475003608,0.4651,0.2593,0.4117,63.73,12.4921,10.8135,9.1349,0.3105
2021-10-21,002837,12.1,12.56,13.06,11.63,132255,488871680.0,11.66,2.45,0.3,5.2,12.184000000000001,10.933499999999999,11.502534997022384,10.972168032410748,0.5304,0.3135,0.4338,65.69,12.7459,10.9335,9.1211,0.3315
2021-10-22,002837,12.76,13.6,13.86,12.52,196725,777417408.0,10.67,8.28,1.04,7.74,12.553999999999998,11.094,11.825221920557402,11.166822252232175,0.6584,0.3825,0.5519,71.45,13.2258,11.094,8.9622,0.3843
2021-10-25,002837,13.97,14.96,15.0,13.67,236701,1010533536.0,9.78,10.0,1.36,9.32,13.148,11.324,12.307495471240879,11.447798381696458,0.8597,0.4779,0.7636,76.92,14.01,11.324,8.638,0.4744
2021-10-26,002837,14.56,13.94,14.65,13.42,235903,973107328.0,8.22,-6.82,-1.02,9.28,13.463999999999999,11.4955,12.558650014126897,11.632405908978203,0.9262,0.5676,0.7173,66.62,14.3822,11.4955,8.6088,0.5022
2021-10-27,002837,13.76,14.44,14.51,13.54,160102,662797840.0,6.96,3.59,0.5,6.3,13.9,11.68,12.84808847349199,11.840375841646484,1.0077,0.6556,0.7042,68.82,14.8137,11.68,8.5463,0.5366
2021-10-28,002837,14.28,13.61,14.76,13.57,111771,461914064.0,8.24,-5.75,-0.83,4.4,14.11,11.776,12.9653056314163,11.971459112635634,0.9938,0.7233,0.5412,61.56,15.0207,11.776,8.5313,0.5511
2021-10-29,002837,13.73,15.02,15.02,13.32,173781,730012880.0,12.49,10.36,1.41,6.84,14.394,11.9695,13.281412457352253,12.197276956144105,1.0841,0.7954,0.5774,67.78,15.4915,11.9695,8.4475,0.5885
2021-11-01,002837,15.19,16.56,16.56,14.57,159200,735886240.0,13.25,10.25,1.54,6.27,14.713999999999999,12.276,13.785810540836522,12.520441626059355,1.2654,0.8894,0.7519,72.93,16.2471,12.276,8.3049,0.647
2021-11-02,002837,16.73,16.87,17.34,15.58,202320,973653232.0,10.63,1.87,0.31,7.96,15.3,12.6205,14.260301226861673,12.842631135240143,1.4177,0.9951,0.8452,73.84,16.9171,12.6205,8.3239,0.6809
2021-11-03,002837,16.45,15.47,16.45,15.14,200351,912617952.0,7.77,-8.3,-1.4,7.88,15.506,12.919999999999998,14.446408730421416,13.037251051148282,1.4092,1.0779,0.6625,63.49,17.1335,12.92,8.7065,0.6522
2021-11-04,002837,15.09,15.63,16.09,14.46,168416,760090224.0,10.54,1.03,0.16,6.63,15.91,13.178,14.628499694971968,13.229306528841,1.3992,1.1421,0.5141,64.11,17.3918,13.178,8.9642,0.6395
2021-11-05,002837,15.33,14.03,15.33,14.03,164080,703927344.0,8.32,-10.24,-1.6,6.46,15.712,13.370500000000002,14.536422818822434,13.28861715633426,1.2478,1.1633,0.1691,54.22,17.3649,13.3705,9.3761,0.5975
2021-11-08,002837,13.93,14.36,14.49,13.66,115156,481282192.0,5.92,2.35,0.33,4.53,15.272,13.597,14.509280846695905,13.367978848457648,1.1413,1.1589,-0.0352,55.73,17.2629,13.597,9.9311,0.5392
2021-11-09,002837,14.5,14.49,15.02,14.16,127015,543906592.0,5.99,0.91,0.13,5.0,14.795999999999998,13.8165,14.506314562588843,13.451091526349675,1.0552,1.1382,-0.1659,56.35,17.127,13.8165,10.506,0.4792
2021-11-10,002837,14.69,15.06,15.5,14.42,154493,677478272.0,7.45,3.93,0.57,6.04,14.713999999999999,14.036499999999998,14.591496937575174,13.570269931805255,1.0212,1.1148,-0.1871,59.03,17.0503,14.0365,11.0227,0.4294
2021-11-11,002837,14.64,14.41,15.33,14.22,132116,569876832.0,7.37,-4.32,-0.65,5.16,14.470000000000002,14.1685,14.563574331794378,13.632472159078938,0.9311,1.078,-0.2939,54.89,16.9993,14.1685,11.3377,0.3996
2021-11-12,002837,14.63,14.86,15.1,14.21,114650,497672416.0,6.18,3.12,0.45,4.48,14.636000000000001,14.324000000000002,14.609178280749088,13.723400147295312,0.8858,1.0396,-0.3076,57.13,16.9398,14.324,11.7082,0.3652
2021-11-15,002837,14.7,13.72,14.7,13.53,143224,585354688.0,7.87,-7.67,-1.14,5.6,14.508000000000001,14.410499999999999,14.472381622172305,13.723148284532696,0.7492,0.9815,-0.4646,50.31,16.818,14.4105,12.003,0.3341
2021-11-16,002837,13.57,13.9,14.0,13.4,75532,305342544.0,4.37,1.31,0.18,2.95,14.39,14.4875,14.384322911068873,13.736248411604349,0.6481,0.9148,-0.5335,51.3,16.7199,14.4875,12.2551,0.3082
2021-11-17,002837,13.89,14.68,14.83,13.58,106957,447214704.0,8.99,5.61,0.78,4.18,14.313999999999998,14.608499999999998,14.429811693981355,13.806155936670693,0.6237,0.8566,-0.4659,55.44,16.5935,14.6085,12.6235,0.2718
2021-11-18,002837,14.56,14.73,15.12,14.39,89422,387578176.0,4.97,0.34,0.05,3.49,14.378,14.716999999999999,14.475994510291915,13.874588830250643,0.6014,0.8056,-0.4083,55.7,16.4653,14.717,12.9687,0.2376
2021-11-19,002837,14.47,15.55,15.77,14.3,119296,531013072.0,9.98,5.57,0.82,4.66,14.516,14.8145,14.64122612409316,13.998693361343188,0.6425,0.7729,-0.2608,59.83,16.5198,14.8145,13.1092,0.2302
2021-11-22,002837,15.31,15.51,16.01,14.91,121990,552634624.0,7.07,-0.26,-0.04,4.77,14.874,14.841999999999999,14.774883643463443,14.110642001243692,0.6642,0.7512,-0.1739,59.54,16.5733,14.842,13.1107,0.2333
2021-11-23,002837,15.47,15.4,15.82,15.04,86115,390349808.0,5.03,-0.71,-0.11,3.37,15.174000000000001,14.914999999999997,14.871055390622914,14.206150001151567,0.6649,0.7339,-0.1381,58.69,16.6108,14.915,13.2192,0.2274
2021-11-24,002837,15.62,14.68,15.62,14.54,98502,437560016.0,7.01,-4.68,-0.72,3.85,15.174000000000001,14.926999999999998,14.841662253604005,14.241250001066266,0.6004,0.7072,-0.2137,53.33,16.6125,14.927,13.2415,0.2258
2021-11-25,002837,14.59,14.49,14.93,14.46,61644,265467915.0,3.2,-1.29,-0.19,2.41,15.126,14.971,14.787560368434157,14.25967592691321,0.5279,0.6714,-0.287,51.98,16.5599,14.971,13.3821,0.2123
2021-11-26,002837,14.46,14.52,14.74,14.23,64567,274430160.0,3.52,0.21,0.03,2.52,14.919999999999998,14.945999999999998,14.746397234828901,14.278959191586306,0.4674,0.6306,-0.3263,52.19,16.5467,14.946,13.3453,0.2142
2021-11-29,002837,14.29,16.01,16.01,14.14,161836,740587040.0,12.88,10.26,1.49,6.32,15.02,14.9185,14.940797660239841,14.407184436653987,0.5336,0.6112,-0.1552,61.1,16.4234,14.9185,13.4136,0.2017
2021-11-30,002837,16.18,16.73,17.32,16.07,160308,785643584.0,7.81,4.5,0.72,6.26,15.286000000000001,14.911499999999998,15.21605955866448,14.579244848753692,0.6368,0.6163,0.041,64.54,16.3809,14.9115,13.4421,0.1971
2021-12-01,002837,16.73,15.55,16.82,15.46,110943,520743152.0,8.13,-7.05,-1.18,4.34,15.460000000000003,14.9155,15.267435011177637,14.651152637734901,0.6163,0.6163,-0.0001,55.83,16.3914,14.9155,13.4396,0.1979
2021-12-02,002837,15.81,14.74,15.85,14.18,141411,610520432.0,10.74,-5.21,-0.81,5.53,15.51,14.871,15.186291163304155,14.657733923828612,0.5286,0.5988,-0.1404,50.76,16.3112,14.871,13.4308,0.1937
2021-12-03,002837,14.73,15.35,15.61,14.63,90166,400638560.0,6.65,4.14,0.61,3.52,15.676000000000002,14.937000000000001,15.21147713818044,14.7090128924339,0.5025,0.5795,-0.1541,54.14,16.3375,14.937,13.5365,0.1875
2021-12-06,002837,15.33,15.26,15.75,15.13,69663,314771648.0,4.04,-0.59,-0.09,2.72,15.526,14.982000000000003,15.218942193844986,14.749826752253611,0.4691,0.5574,-0.1766,53.55,16.3631,14.982,13.6009,0.1844
2021-12-07,002837,15.27,14.48,15.3,14.17,80127,341602464.0,7.4,-5.11,-0.78,3.13,15.075999999999999,14.9815,15.105258779407297,14.72983958542001,0.3754,0.521,-0.2912,48.66,16.3633,14.9815,13.5997,0.1845
2021-12-08,002837,14.81,15.97,15.97,14.81,118435,546253376.0,8.01,10.29,1.49,4.63,15.16,15.027000000000001,15.238295890267713,14.821703319833341,0.4166,0.5001,-0.1671,56.78,16.4745,15.027,13.5795,0.1927
2021-12-09,002837,16.25,15.36,16.35,15.29,130829,600025088.0,6.64,-3.82,-0.61,5.11,15.284,15.0745,15.257019599457296,14.861577147993835,0.3954,0.4792,-0.1675,53.08,16.5001,15.0745,13.6489,0.1891
2021-12-10,002837,15.34,15.47,15.66,15.0,81988,370128096.0,4.3,0.72,0.11,3.2,15.308000000000002,15.104999999999999,15.289785814925406,14.906645507401699,0.3831,0.46,-0.1537,53.67,16.537,15.105,13.673,0.1896
2021-12-13,002837,15.47,16.0,16.31,15.15,91361,424883712.0,7.5,3.43,0.53,3.57,15.456,15.219,15.399049535706112,14.987634729075646,0.4114,0.4503,-0.0777,56.49,16.5514,15.219,13.8866,0.1751
2021-12-14,002837,15.89,16.17,17.09,15.75,111305,536187888.0,8.38,1.06,0.17,4.35,15.794,15.3325,15.517657299443634,15.07521734173671,0.4424,0.4487,-0.0125,57.39,16.5802,15.3325,14.0848,0.1628
2021-12-15,002837,16.17,16.96,17.32,15.74,109117,536896416.0,9.77,4.89,0.79,4.26,15.992,15.4465,15.739556176452306,15.214830871978435,0.5247,0.4639,0.1216,61.37,16.8427,15.4465,14.0503,0.1808
2021-12-16,002837,16.73,16.04,16.96,15.82,112923,536730912.0,6.72,-5.42,-0.92,4.41,16.128000000000004,15.512,15.78577830315195,15.275954511091143,0.5098,0.4731,0.0735,54.93,16.8904,15.512,14.1336,0.1777
2021-12-17,002837,15.89,15.68,16.38,15.51,71232,330774224.0,5.42,-2.24,-0.36,2.78,16.17,15.5185,15.76950471805165,15.305883806565873,0.4636,0.4712,-0.0152,52.6,16.8988,15.5185,14.1382,0.1779
2021-12-20,002837,15.36,14.77,15.5,14.25,110862,481970288.0,7.97,-5.8,-0.91,4.33,15.923999999999998,15.4815,15.615734761428318,15.266188709783217,0.3495,0.4469,-0.1946,47.16,16.8998,15.4815,14.0632,0.1832
2021-12-21,002837,14.76,14.67,14.76,14.17,60688,258985279.0,3.99,-0.68,-0.1,2.37,15.624,15.445000000000002,15.470237105823962,15.222026583132607,0.2482,0.4071,-0.3179,46.59,16.9068,15.445,13.9832,0.1893
2021-12-22,002837,14.78,15.33,15.39,14.33,102249,448715920.0,7.23,4.5,0.66,4.0,15.297999999999998,15.477500000000001,15.448662166466429,15.230024614011672,0.2186,0.3694,-0.3016,50.82,16.8981,15.4775,14.0569,0.1836
2021-12-23,002837,15.26,15.59,15.85,15.1,68381,310851632.0,4.89,1.7,0.26,2.67,15.207999999999998,15.532500000000002,15.470406448548516,15.256689457418215,0.2137,0.3383,-0.2492,52.42,16.8792,15.5325,14.1858,0.1734
2021-12-24,002837,15.47,14.92,15.76,14.88,46647,208855153.0,5.64,-4.3,-0.67,1.82,15.056000000000001,15.552499999999998,15.385728533387205,15.231749497609458,0.154,0.3014,-0.2949,48.08,16.8494,15.5525,14.2556,0.1668
2021-12-27,002837,15.01,14.51,15.07,14.26,52963,226477209.0,5.43,-2.75,-0.41,2.07,15.004000000000001,15.477499999999997,15.25100106671225,15.178286571860609,0.0727,0.2557,-0.3659,45.6,16.8321,15.4775,14.1229,0.175
2021-12-28,002837,14.6,14.8,14.86,14.42,40778,175622850.0,3.03,2.0,0.29,1.59,15.030000000000001,15.381,15.18161628721806,15.150265344315379,0.0314,0.2108,-0.3589,47.66,16.6363,15.381,14.1257,0.1632
2021-12-29,002837,14.77,14.0,14.77,13.69,90293,372675968.0,7.3,-5.41,-0.8,3.53,14.764000000000001,15.3035,14.999829166107588,15.06506050399572,-0.0652,0.1556,-0.4417,42.84,16.6918,15.3035,13.9152,0.1814
2021-12-30,002837,13.7,13.82,14.02,13.41,65744,266054595.0,4.36,-1.29,-0.18,2.57,14.41,15.257499999999999,14.81831698670642,14.972833799996039,-0.1545,0.0936,-0.4962,41.82,16.7726,15.2575,13.7424,0.1986
2021-12-31,002837,13.69,13.9,14.41,13.69,79841,331548752.0,5.21,0.58,0.08,3.14,14.206,15.184999999999999,14.677037450290047,14.893364629625962,-0.2163,0.0316,-0.4959,42.47,16.8102,15.185,13.5598,0.2141
2022-01-04,002837,13.9,13.66,14.05,12.98,94428,375395488.0,7.7,-1.73,-0.24,3.71,14.036000000000001,15.104999999999999,14.520570150245426,14.802004286690705,-0.2814,-0.031,-0.5009,40.98,16.8599,15.105,13.3501,0.2324
2022-01-05,002837,13.49,13.03,13.58,12.99,62183,241995773.0,4.32,-4.61,-0.63,2.44,13.681999999999999,15.032500000000002,14.291251665592283,14.6707447098988,-0.3795,-0.1007,-0.5576,37.26,16.9925,15.0325,13.0725,0.2608
2022-01-06,002837,12.88,13.15,13.26,12.57,62843,240229756.0,5.3,0.92,0.12,2.47,13.512,14.891499999999999,14.115674486270393,14.55809695361,-0.4424,-0.169,-0.5468,38.41,16.964,14.8915,12.819,0.2783
2022-01-07,002837,13.06,12.6,13.15,12.53,61121,229046450.0,4.71,-4.18,-0.55,2.4,13.268,14.753499999999999,13.882493796074948,14.413052734824076,-0.5306,-0.2413,-0.5784,35.23,17.0394,14.7535,12.4676,0.3099
2022-01-10,002837,12.49,12.29,12.63,12.14,59074,215547009.0,3.89,-2.46,-0.31,2.32,12.945999999999998,14.5945,13.637494750524956,14.25578956928155,-0.6183,-0.3167,-0.6031,33.55,17.0916,14.5945,12.0974,0.3422
2022-01-11,002837,12.36,11.67,12.38,11.51,99260,345563712.0,7.08,-5.04,-0.62,3.9,12.548,14.378,13.334803250444192,14.06424960118662,-0.7294,-0.3993,-0.6603,30.42,17.0915,14.378,11.6645,0.3775
2022-01-12,002837,11.83,12.08,12.11,11.77,59800,211814994.0,2.91,3.51,0.41,2.35,12.358,14.1735,13.141756596529701,13.91726814924687,-0.7755,-0.4745,-0.602,34.75,16.9321,14.1735,11.4149,0.3893
2022-01-13,002837,12.01,11.52,12.07,11.45,62627,216138937.0,5.13,-4.64,-0.56,2.46,12.032,13.901500000000002,12.892255581678977,13.73969273078414,-0.8474,-0.5491,-0.5967,31.83,16.5791,13.9015,11.2239,0.3852
2022-01-14,002837,11.53,11.78,11.89,11.33,64037,222213074.0,4.86,2.26,0.26,2.52,11.867999999999999,13.6885,12.72113933834375,13.594530306281612,-0.8734,-0.614,-0.5189,34.58,16.3292,13.6885,11.0478,0.3858
2022-01-17,002837,11.72,12.53,12.75,11.66,91416,333154336.0,9.25,6.37,0.75,3.59,11.916,13.531,12.691733286290866,13.515676209520011,-0.8239,-0.656,-0.336,41.86,16.0508,13.531,11.0112,0.3724
2022-01-18,002837,12.67,13.17,13.44,12.34,96281,374056560.0,8.78,5.11,0.64,3.79,12.216,13.450999999999999,12.765312780707657,13.49007056437038,-0.7248,-0.6697,-0.1101,47.25,15.9092,13.451,10.9928,0.3655
2022-01-19,002837,13.38,13.03,13.38,12.66,57658,220628874.0,5.47,-1.06,-0.14,2.27,12.406,13.369,12.806033891368017,13.455991263305908,-0.65,-0.6658,0.0316,46.24,15.7678,13.369,10.9702,0.3589
2022-01-20,002837,13.02,12.48,13.22,12.43,45935,170989667.0,6.06,-4.22,-0.55,1.81,12.598,13.226500000000001,12.755874831157552,13.383695614172138,-0.6278,-0.6582,0.0607,42.4,15.4764,13.2265,10.9766,0.3402
2022-01-21,002837,12.36,12.19,12.87,12.15,43190,158614680.0,5.77,-2.32,-0.29,1.7,12.68,13.0565,12.66881716482562,13.295273716826054,-0.6265,-0.6518,0.0508,40.5,15.0674,13.0565,11.0456,0.308
2022-01-24,002837,12.32,12.63,12.85,12.19,39867,148370360.0,5.41,3.61,0.44,1.57,12.7,12.941999999999998,12.662845293313985,13.245994182246347,-0.5831,-0.6381,0.1099,44.57,14.7677,12.942,11.1163,0.2821
2022-01-25,002837,12.56,11.96,12.8,11.94,33103,120695097.0,6.81,-5.3,-0.67,1.29,12.458,12.8145,12.554715248188757,13.150735353931804,-0.596,-0.6297,0.0673,40.07,14.5377,12.8145,11.0913,0.2689
2022-01-26,002837,12.01,12.35,12.57,12.01,46620,169976367.0,4.68,3.26,0.39,1.81,12.322000000000001,12.691999999999998,12.523220594621256,13.091421624010929,-0.5682,-0.6174,0.0984,43.64,14.1631,12.692,11.2209,0.2318
2022-01-27,002837,12.39,11.45,12.45,11.4,63852,221461233.0,8.5,-7.29,-0.9,2.49,12.116,12.564499999999999,12.358109733910293,12.969834837047156,-0.6117,-0.6163,0.0091,38.02,14.0017,12.5645,11.1273,0.2288
2022-01-28,002837,11.68,11.02,11.76,10.92,42786,142038416.0,7.34,-3.76,-0.43,1.67,11.882000000000001,12.424499999999998,12.152246697924094,12.825402626895514,-0.6732,-0.6276,-0.091,35.65,13.8904,12.4245,10.9586,0.236
2022-02-07,002837,11.15,10.85,11.38,10.78,43951,143187918.0,5.44,-1.54,-0.17,1.71,11.526,12.272,11.951901052089617,12.679076506384735,-0.7272,-0.6475,-0.1593,34.73,13.7267,12.272,10.8173,0.2371
2022-02-08,002837,10.83,10.73,10.83,10.41,45835,144507479.0,3.87,-1.11,-0.12,1.78,11.28,12.125499999999999,11.763916274845062,12.534700468874755,-0.7708,-0.6722,-0.1972,34.06,13.5817,12.1255,10.6693,0.2402
2022-02-09,002837,10.68,10.88,10.91,10.31,42856,135873756.0,5.59,1.4,0.15,1.67,10.986,12.017999999999999,11.62792915563813,12.412130063772922,-0.7842,-0.6946,-0.1792,35.73,13.5083,12.018,10.5277,0.248
2022-02-10,002837,10.88,10.57,10.89,10.4,36669,115270121.0,4.5,-2.85,-0.31,1.43,10.81,11.889,11.465170824001495,12.275675984974928,-0.8105,-0.7178,-0.1855,33.83,13.4113,11.889,10.3667,0.2561
2022-02-11,002837,10.53,10.18,10.59,10.12,29099,89119091.0,4.45,-3.69,-0.39,1.13,10.642,11.767999999999999,11.267452235693572,12.120440726828637,-0.853,-0.7448,-0.2163,31.56,13.4239,11.768,10.1121,0.2814
2022-02-14,002837,10.04,10.08,10.48,9.97,46988,142478964.0,5.01,-0.98,-0.1,1.83,10.488,11.6575,11.084767276356098,11.969296969285775,-0.8845,-0.7728,-0.2235,30.98,13.4487,11.6575,9.8663,0.3073
2022-02-15,002837,10.09,10.45,10.5,9.77,60333,182334158.0,7.24,3.67,0.37,2.35,10.431999999999999,11.5965,10.987110772301314,11.856756453042385,-0.8696,-0.7921,-0.155,35.65,13.4634,11.5965,9.7296,0.322
2022-02-16,002837,10.56,10.67,11.45,10.25,93821,301209728.0,11.48,2.11,0.22,3.65,10.389999999999999,11.526,10.938324499639574,11.768848567631837,-0.8305,-0.7998,-0.0614,38.32,13.4208,11.526,9.6312,0.3288
2022-02-17,002837,10.81,11.48,11.78,10.67,147401,495347696.0,10.4,7.59,0.81,5.74,10.572,11.524,11.021659192002717,11.747452377436886,-0.7258,-0.785,0.1184,47.05,13.4189,11.524,9.6291,0.3289
2022-02-18,002837,12.19,12.04,12.67,11.84,190401,687203904.0,7.23,4.88,0.56,7.41,10.943999999999999,11.536999999999999,11.178327008617684,11.769122571700821,-0.5908,-0.7462,0.3107,52.09,13.4423,11.537,9.6317,0.3303
2022-02-21,002837,12.92,13.28,13.28,12.65,221352,856187696.0,5.23,10.3,1.24,8.62,11.584,11.574499999999999,11.501661314984194,11.881039418241501,-0.3794,-0.6728,0.5869,60.96,13.5832,11.5745,9.5658,0.3471
2022-02-22,002837,13.23,13.89,14.46,12.65,283420,1124223328.0,13.63,4.59,0.61,11.03,12.272,11.6105,11.869098035755856,12.029851313186576,-0.1608,-0.5704,0.8193,64.44,13.7536,11.6105,9.4674,0.3692
2022-02-23,002837,13.27,13.58,14.46,12.89,208549,830261600.0,11.3,-2.23,-0.31,8.12,12.854,11.638,12.132313722562646,12.144677141839422,-0.0124,-0.4588,0.8929,61.44,13.8657,11.638,9.4103,0.3828
2022-02-24,002837,13.26,12.55,13.35,12.2,181878,684287472.0,8.47,-7.58,-1.03,7.08,13.068000000000001,11.6415,12.1965731498607,12.174701057258723,0.0219,-0.3627,0.7691,52.66,13.8747,11.6415,9.4083,0.3837
2022-02-25,002837,12.58,12.49,12.87,12.39,94785,352426000.0,3.82,-0.48,-0.06,3.69,13.157999999999998,11.6565,12.241715742189825,12.198056534498818,0.0437,-0.2814,0.6501,52.19,13.9082,11.6565,9.4048,0.3863
2022-02-28,002837,12.3,12.74,12.88,12.18,106550,395151392.0,5.6,2.0,0.25,4.15,13.05,11.662,12.318374858776007,12.238200494906314,0.0802,-0.2091,0.5785,54.03,13.9237,11.662,9.4003,0.3879
2022-03-01,002837,12.8,13.09,13.3,12.6,112309,431773792.0,5.49,2.75,0.35,4.37,12.89,11.7185,12.437086418964315,12.301296754542884,0.1358,-0.1401,0.5518,56.54,14.0621,11.7185,9.3749,0.4
2022-03-02,002837,12.88,12.64,13.02,12.41,79413,296078576.0,4.66,-3.44,-0.45,3.09,12.702,11.733,12.468303892969805,12.326385883836004,0.1419,-0.0837,0.4512,52.56,14.0956,11.733,9.3704,0.4027
2022-03-03,002837,12.66,12.24,12.71,12.18,68649,249653351.0,4.19,-3.16,-0.4,2.67,12.64,11.772499999999999,12.433180217128296,12.31998692947778,0.1132,-0.0443,0.315,49.25,14.1412,11.7725,9.4038,0.4024
2022-03-04,002837,12.01,12.06,12.42,11.91,53839,193340530.0,4.17,-1.47,-0.18,2.1,12.554,11.8245,12.375767876031635,12.300728638405351,0.075,-0.0205,0.191,47.78,14.1704,11.8245,9.4786,0.3968
